gauge_id,country,match_method,matched_dataset,matched_gauge_id,nat_id,distance_km
GRDC_4149850,US,id,hysets,,02313000,
GRDC_4149851,US,id,hysets,,02313230,
GRDC_4149910,US,id,hysets,,02301500,
GRDC_4149940,US,id,hysets,,07377000,
GRDC_4149941,US,id,hysets,,07378500,
GRDC_4149960,US,id,hysets,,02256500,
GRDC_4149965,US,id,camels,,07376000,
GRDC_4150300,US,id,hysets,,08186500,
GRDC_4150311,US,id,hysets,,08167500,
GRDC_4150320,US,id,camels,,08175000,
GRDC_4150400,US,id,hysets,,08111700,
GRDC_4150410,US,id,camels,,08164000,
GRDC_4150452,US,id,hysets,,08126500,
GRDC_4150461,US,id,hysets,,08150700,
GRDC_4150462,US,id,hysets,,08150000,
GRDC_4150470,US,id,hysets,,08128500,
GRDC_4150585,US,id,hysets,,08205500,
GRDC_4150601,US,id,hysets,,08067000,
GRDC_4150800,US,id,hysets,,08015500,
GRDC_4150850,US,id,hysets,,08012000,
GRDC_4151300,US,id,hysets,,08408500,
GRDC_4151410,US,id,hysets,,08398500,
GRDC_4151421,US,id,camels,,08380500,
GRDC_4152200,US,id,hysets,,09431500,
GRDC_4152201,US,id,camels,,09430500,
GRDC_4152301,US,id,hysets,,09497500,
GRDC_4152400,US,id,hysets,,09508500,
GRDC_4152467,US,id,hysets,,09397300,
GRDC_4152470,US,id,hysets,,09396100,
GRDC_4152500,US,id,hysets,,09470500,
GRDC_4152580,US,id,hysets,,09260000,
GRDC_4152900,US,id,hysets,,09444500,
GRDC_4201010,CA,id,hysets,,10MD001,
GRDC_4203060,CA,id,hysets,,09FC001,
GRDC_4203070,CA,id,hysets,,09FB002,
GRDC_4203152,CA,id,hysets,,09DD003,
GRDC_4203165,CA,id,hysets,,09DD004,
GRDC_4203201,CA,id,hysets,,09ED001,
GRDC_4203210,CA,id,hysets,,09EA003,
GRDC_4203215,CA,id,hysets,,09EA004,
GRDC_4203217,CA,id,hysets,,09EA005,
GRDC_4203220,CA,id,hysets,,09EB003,
GRDC_4203250,CA,id,hysets,,09CD001,
GRDC_4203300,CA,id,hysets,,09CB001,
GRDC_4203335,CA,id,hysets,,09CA004,
GRDC_4203340,CA,id,hysets,,09AH003,
GRDC_4203410,CA,id,hysets,,09AH004,
GRDC_4203425,CA,id,hysets,,09AG003,
GRDC_4203500,CA,id,hysets,,09BC001,
GRDC_4203501,CA,id,hysets,,09BC004,
GRDC_4203510,CA,id,hysets,,09BA001,
GRDC_4203700,CA,id,hysets,,09AB008,
GRDC_4203750,CA,id,hysets,,09AA012,
GRDC_4203755,CA,id,hysets,,09AA010,
GRDC_4203790,CA,id,hysets,,09AE003,
GRDC_4203850,CA,id,hysets,,09AA006,
GRDC_4203857,CA,id,hysets,,09AA007,
GRDC_4203860,CA,id,hysets,,09AA013,
GRDC_4203870,CA,id,hysets,,09AE004,
GRDC_4203910,CA,id,hysets,,09AC001,
GRDC_4203915,CA,id,hysets,,09AC007,
GRDC_4204010,CA,id,hysets,,08CG001,
GRDC_4204100,CA,id,hysets,,08CE001,
GRDC_4204500,CA,id,hysets,,08CG005,
GRDC_4205100,CA,id,hysets,,08AB001,
GRDC_4205130,CA,id,hysets,,08AA009,
GRDC_4205140,CA,id,hysets,,08AA008,
GRDC_4205200,CA,id,hysets,,08AC002,
GRDC_4205210,CA,id,hysets,,08AC001,
GRDC_4206601,CA,id,hysets,,08BB005,
GRDC_4207100,CA,id,hysets,,08JB002,
GRDC_4207130,CA,id,hysets,,08JE004,
GRDC_4207150,CA,id,hysets,,08JE001,
GRDC_4207190,CA,id,hysets,,08KB001,
GRDC_4207200,CA,id,hysets,,08KD006,
GRDC_4207220,CA,id,hysets,,08KC001,
GRDC_4207250,CA,id,hysets,,08KG001,
GRDC_4207300,CA,id,hysets,,08MA001,
GRDC_4207305,CA,id,hysets,,08MB005,
GRDC_4207320,CA,id,hysets,,08KH006,
GRDC_4207321,CA,id,hysets,,08KH001,
GRDC_4207330,CA,id,hysets,,08KE024,
GRDC_4207350,CA,id,hysets,,08KA009,
GRDC_4207380,CA,id,hysets,,08KA007,
GRDC_4207390,CA,id,hysets,,08KA008,
GRDC_4207650,CA,id,hysets,,08LB077,
GRDC_4207710,CA,id,hysets,,08LB076,
GRDC_4207750,CA,id,hysets,,08MG005,
GRDC_4207770,CA,id,hysets,,08MF065,
GRDC_4207800,CA,id,hysets,,08LF051,
GRDC_4207820,CA,id,hysets,,08LB024,
GRDC_4207830,CA,id,hysets,,08LB064,
GRDC_4207850,CA,id,hysets,,08LD001,
GRDC_4207860,CA,id,hysets,,08LE031,
GRDC_4207880,CA,id,hysets,,08LE024,
GRDC_4207910,CA,id,hysets,,08MH001,
GRDC_4207950,CA,id,hysets,,08LG016,
GRDC_4208022,CA,id,hysets,,10MC007,
GRDC_4208030,CA,id,hysets,,10LC003,
GRDC_4208040,CA,id,hysets,,10MC002,
GRDC_4208041,CA,id,hysets,,10MA001,
GRDC_4208043,CA,id,hysets,,10MA003,
GRDC_4208065,CA,id,hysets,,10LA002,
GRDC_4208070,CA,id,hysets,,10LC007,
GRDC_4208090,CA,id,hysets,,07FD009,
GRDC_4208093,CA,id,hysets,,07FD013,
GRDC_4208094,CA,id,hysets,,07FD012,
GRDC_4208095,CA,id,hysets,,07FD008,
GRDC_4208096,CA,id,hysets,,07FD011,
GRDC_4208110,CA,id,hysets,,10KB001,
GRDC_4208126,CA,id,hysets,,07FD908,
GRDC_4208130,CA,id,hysets,,07HC001,
GRDC_4208132,CA,id,hysets,,07HC002,
GRDC_4208133,CA,id,hysets,,07HC907,
GRDC_4208140,CA,id,hysets,,07JF002,
GRDC_4208145,CA,id,hysets,,07JF003,
GRDC_4208147,CA,id,hysets,,07HF002,
GRDC_4208156,CA,id,hysets,,10KA007,
GRDC_4208158,CA,id,hysets,,10KA006,
GRDC_4208160,CA,id,hysets,,10JC003,
GRDC_4208168,CA,id,hysets,,10JA002,
GRDC_4208200,CA,id,hysets,,10GA001,
GRDC_4208221,CA,id,hysets,,10EB001,
GRDC_4208225,CA,id,hysets,,10EA003,
GRDC_4208227,CA,id,hysets,,10EA002,
GRDC_4208230,CA,id,hysets,,10ED003,
GRDC_4208237,CA,id,hysets,,10EC002,
GRDC_4208247,CA,id,hysets,,10BE011,
GRDC_4208250,CA,id,hysets,,10AC003,
GRDC_4208265,CA,id,hysets,,10AC004,
GRDC_4208267,CA,id,hysets,,10AC005,
GRDC_4208270,CA,id,hysets,,10BE001,
GRDC_4208271,CA,id,hysets,,10ED002,
GRDC_4208275,CA,id,hysets,,10AA001,
GRDC_4208280,CA,id,hysets,,10ED001,
GRDC_4208288,CA,id,hysets,,10BE009,
GRDC_4208289,CA,id,hysets,,10BE007,
GRDC_4208290,CA,id,hysets,,10AB001,
GRDC_4208295,CA,id,hysets,,10AA004,
GRDC_4208297,CA,id,hysets,,10AA005,
GRDC_4208298,CA,id,hysets,,10AA002,
GRDC_4208307,CA,id,hysets,,10CD004,
GRDC_4208308,CA,id,hysets,,10CD005,
GRDC_4208311,CA,id,hysets,,10HB005,
GRDC_4208315,CA,id,hysets,,10HB004,
GRDC_4208316,CA,id,hysets,,10HA002,
GRDC_4208317,CA,id,hysets,,10HB003,
GRDC_4208325,CA,id,hysets,,10BE004,
GRDC_4208333,CA,id,hysets,,10FB005,
GRDC_4208335,CA,id,hysets,,10FA002,
GRDC_4208345,CA,id,hysets,,10GC003,
GRDC_4208350,CA,id,hysets,,07TA001,
GRDC_4208357,CA,id,hysets,,07SA002,
GRDC_4208360,CA,id,hysets,,10CD001,
GRDC_4208376,CA,id,hysets,,07SB010,
GRDC_4208379,CA,id,hysets,,07SB013,
GRDC_4208383,CA,id,hysets,,10CD003,
GRDC_4208386,CA,id,hysets,,10GB006,
GRDC_4208389,CA,id,hysets,,10GB005,
GRDC_4208395,CA,id,hysets,,07SC002,
GRDC_4208397,CA,id,hysets,,10CA001,
GRDC_4208399,CA,id,hysets,,10CB001,
GRDC_4208410,CA,id,hysets,,07RD001,
GRDC_4208422,CA,id,hysets,,07QD004,
GRDC_4208431,CA,id,hysets,,07QC006,
GRDC_4208433,CA,id,hysets,,07QC005,
GRDC_4208440,CA,id,hysets,,07OB001,
GRDC_4208441,CA,id,hysets,,07OB003,
GRDC_4208445,CA,id,hysets,,07OB004,
GRDC_4208448,CA,id,hysets,,07OB006,
GRDC_4208460,CA,id,hysets,,07GH004,
GRDC_4208461,CA,id,hysets,,07OC001,
GRDC_4208465,CA,id,hysets,,07OA001,
GRDC_4208469,CA,id,hysets,,07GA002,
GRDC_4208480,CA,id,hysets,,07FA005,
GRDC_4208485,CA,id,hysets,,07EB002,
GRDC_4208487,CA,id,hysets,,07EA007,
GRDC_4208491,CA,id,hysets,,07EA005,
GRDC_4208507,CA,id,hysets,,07EC004,
GRDC_4208510,CA,id,hysets,,07EA004,
GRDC_4208515,CA,id,hysets,,07ED003,
GRDC_4208520,CA,id,hysets,,07EE010,
GRDC_4208527,CA,id,hysets,,07EE009,
GRDC_4208530,CA,id,hysets,,07FC003,
GRDC_4208536,CA,id,hysets,,07FB008,
GRDC_4208540,CA,id,hysets,,07FB002,
GRDC_4208541,CA,id,hysets,,07FB006,
GRDC_4208544,CA,id,hysets,,07FB009,
GRDC_4208545,CA,id,hysets,,07FB003,
GRDC_4208547,CA,id,hysets,,07FB004,
GRDC_4208561,CA,id,hysets,,07FA006,
GRDC_4208562,CA,id,hysets,,07FA003,
GRDC_4208565,CA,id,hysets,,07FC001,
GRDC_4208570,CA,id,hysets,,07FB001,
GRDC_4208571,CA,id,hysets,,07FB010,
GRDC_4208575,CA,id,hysets,,07FD004,
GRDC_4208578,CA,id,hysets,,07FC006,
GRDC_4208580,CA,id,hysets,,07FD001,
GRDC_4208585,CA,id,hysets,,07FD007,
GRDC_4208588,CA,id,hysets,,07FD006,
GRDC_4208590,CA,id,hysets,,07EE007,
GRDC_4208596,CA,id,hysets,,07GE001,
GRDC_4208610,CA,id,hysets,,07HA005,
GRDC_4208622,CA,id,hysets,,07FD910,
GRDC_4208626,CA,id,hysets,,07GE007,
GRDC_4208627,CA,id,hysets,,07GE003,
GRDC_4208637,CA,id,hysets,,07GB001,
GRDC_4208638,CA,id,hysets,,07GC002,
GRDC_4208640,CA,id,hysets,,07GJ001,
GRDC_4208641,CA,id,hysets,,07GA001,
GRDC_4208645,CA,id,hysets,,07GH002,
GRDC_4208647,CA,id,hysets,,07GG002,
GRDC_4208648,CA,id,hysets,,07GG003,
GRDC_4208649,CA,id,hysets,,07GF001,
GRDC_4208650,CA,id,hysets,,07HA003,
GRDC_4208655,CA,id,hysets,,07GD003,
GRDC_4208657,CA,id,hysets,,07GD001,
GRDC_4208658,CA,id,hysets,,07GD002,
GRDC_4208660,CA,id,hysets,,07GF002,
GRDC_4208666,CA,id,hysets,,07GF008,
GRDC_4208675,CA,id,hysets,,07AC008,
GRDC_4208676,CA,id,hysets,,07AC001,
GRDC_4208680,CA,id,hysets,,07AF003,
GRDC_4208683,CA,id,hysets,,07AF015,
GRDC_4208684,CA,id,hysets,,07AF906,
GRDC_4208700,CA,id,hysets,,07AF014,
GRDC_4208703,CA,id,hysets,,07BA003,
GRDC_4208704,CA,id,hysets,,07AF010,
GRDC_4208715,CA,id,hysets,,07AC007,
GRDC_4208720,CA,id,hysets,,07DA006,
GRDC_4208727,CA,id,hysets,,07BB011,
GRDC_4208728,CA,id,hysets,,07BB005,
GRDC_4208730,CA,id,hysets,,07DA001,
GRDC_4208733,CA,id,hysets,,07AE001,
GRDC_4208734,CA,id,hysets,,07AD002,
GRDC_4208740,CA,id,hysets,,07CD004,
GRDC_4208745,CA,id,hysets,,07BB009,
GRDC_4208747,CA,id,hysets,,07BB014,
GRDC_4208750,CA,id,hysets,,07AH003,
GRDC_4208752,CA,id,hysets,,07AH002,
GRDC_4208755,CA,id,hysets,,07AH001,
GRDC_4208757,CA,id,hysets,,07AG008,
GRDC_4208760,CA,id,hysets,,07BC007,
GRDC_4208763,CA,id,hysets,,07BC006,
GRDC_4208765,CA,id,hysets,,07BE004,
GRDC_4208770,CA,id,hysets,,07BJ001,
GRDC_4208771,CA,id,hysets,,07BJ003,
GRDC_4208773,CA,id,hysets,,07BJ004,
GRDC_4208775,CA,id,hysets,,07BH003,
GRDC_4208777,CA,id,hysets,,07BG004,
GRDC_4208778,CA,id,hysets,,07BF009,
GRDC_4208780,CA,id,hysets,,07BF002,
GRDC_4208781,CA,id,hysets,,07BF001,
GRDC_4208793,CA,id,hysets,,07BK001,
GRDC_4208797,CA,id,hysets,,07BK005,
GRDC_4208798,CA,id,hysets,,07BK007,
GRDC_4208799,CA,id,hysets,,07BK009,
GRDC_4208810,CA,id,hysets,,07GG001,
GRDC_4208821,CA,id,hysets,,07JD002,
GRDC_4208825,CA,id,hysets,,07JA003,
GRDC_4208826,CA,id,hysets,,07JD003,
GRDC_4208827,CA,id,hysets,,07JD004,
GRDC_4208830,CA,id,hysets,,07HB001,
GRDC_4208833,CA,id,hysets,,07JC002,
GRDC_4208834,CA,id,hysets,,07JC001,
GRDC_4208835,CA,id,hysets,,07KE001,
GRDC_4208843,CA,id,hysets,,07DD002,
GRDC_4208850,CA,id,hysets,,07CA005,
GRDC_4208853,CA,id,hysets,,07CA003,
GRDC_4208854,CA,id,hysets,,07CA008,
GRDC_4208857,CA,id,hysets,,07CA006,
GRDC_4208858,CA,id,hysets,,07CA013,
GRDC_4208861,CA,id,hysets,,07CA012,
GRDC_4208862,CA,id,hysets,,07CB002,
GRDC_4208863,CA,id,hysets,,07CE006,
GRDC_4208864,CA,id,hysets,,07CE005,
GRDC_4208865,CA,id,hysets,,07CE002,
GRDC_4208867,CA,id,hysets,,07CE003,
GRDC_4208870,CA,id,hysets,,07BE001,
GRDC_4208871,CA,id,hysets,,07DD001,
GRDC_4208880,CA,id,hysets,,07CD001,
GRDC_4208881,CA,id,hysets,,07CD005,
GRDC_4208883,CA,id,hysets,,07CD007,
GRDC_4208887,CA,id,hysets,,07DA018,
GRDC_4208889,CA,id,hysets,,07DA008,
GRDC_4208890,CA,id,hysets,,07DB001,
GRDC_4208891,CA,id,hysets,,07DB005,
GRDC_4208894,CA,id,hysets,,07DA016,
GRDC_4208910,CA,id,hysets,,07AB002,
GRDC_4208915,CA,id,hysets,,07DA011,
GRDC_4208920,CA,id,hysets,,07AA002,
GRDC_4208921,CA,id,hysets,,07AA001,
GRDC_4208925,CA,id,hysets,,07AA009,
GRDC_4208926,CA,id,hysets,,07AA007,
GRDC_4208940,CA,id,hysets,,07AF002,
GRDC_4208941,CA,id,hysets,,07AG007,
GRDC_4208945,CA,id,hysets,,07EE011,
GRDC_4208946,CA,id,hysets,,07AF013,
GRDC_4208947,CA,id,hysets,,07AG004,
GRDC_4208950,CA,id,hysets,,07AG003,
GRDC_4208955,CA,id,hysets,,07BB003,
GRDC_4208960,CA,id,hysets,,07BB002,
GRDC_4208962,CA,id,hysets,,07BC002,
GRDC_4208963,CA,id,hysets,,07BA001,
GRDC_4208964,CA,id,hysets,,07BA002,
GRDC_4208971,CA,id,hysets,,07LE002,
GRDC_4208978,CA,id,hysets,,07LB002,
GRDC_4208983,CA,id,hysets,,07MA003,
GRDC_4208987,CA,id,hysets,,07MB001,
GRDC_4209100,CA,id,hysets,,10ND002,
GRDC_4209111,CA,id,hysets,,10ND004,
GRDC_4209150,CA,id,hysets,,10NC001,
GRDC_4209401,CA,id,hysets,,10PC004,
GRDC_4209500,CA,id,hysets,,10QA001,
GRDC_4209580,CA,id,hysets,,10QC002,
GRDC_4209600,CA,id,hysets,,10QD001,
GRDC_4209805,CA,id,hysets,,10RC001,
GRDC_4209810,CA,id,hysets,,10RA002,
GRDC_4210450,CA,id,hysets,,10TA001,
GRDC_4210650,CA,id,hysets,,10TF001,
GRDC_4211310,CA,id,hysets,,10VC001,
GRDC_4211315,CA,id,hysets,,10VC002,
GRDC_4212700,CA,id,hysets,,10UH001,
GRDC_4213025,CA,id,hysets,,05UG001,
GRDC_4213030,CA,id,hysets,,05DA009,
GRDC_4213040,CA,id,hysets,,05BA001,
GRDC_4213045,CA,id,hysets,,05BB001,
GRDC_4213050,CA,id,hysets,,05DB002,
GRDC_4213051,CA,id,hysets,,05DB005,
GRDC_4213060,CA,id,hysets,,05DB006,
GRDC_4213070,CA,id,hysets,,05BJ004,
GRDC_4213080,CA,id,hysets,,05BL022,
GRDC_4213095,CA,id,hysets,,05AA022,
GRDC_4213100,CA,id,hysets,,05AA023,
GRDC_4213105,CA,id,hysets,,05AD003,
GRDC_4213130,CA,id,hysets,,05BL019,
GRDC_4213150,CA,id,hysets,,05CB001,
GRDC_4213160,CA,id,hysets,,05CC001,
GRDC_4213170,CA,id,hysets,,05EA005,
GRDC_4213171,CA,id,hysets,,05QA004,
GRDC_4213172,CA,id,hysets,,05QE009,
GRDC_4213173,CA,id,hysets,,05EA001,
GRDC_4213180,CA,id,hysets,,05FA001,
GRDC_4213184,CA,id,hysets,,05FA011,
GRDC_4213209,CA,id,hysets,,05KC001,
GRDC_4213220,CA,id,hysets,,05GA012,
GRDC_4213221,CA,id,hysets,,05GA008,
GRDC_4213230,CA,id,hysets,,05EE009,
GRDC_4213265,CA,id,hysets,,05LE004,
GRDC_4213275,CA,id,hysets,,05NF002,
GRDC_4213310,CA,id,hysets,,05ED002,
GRDC_4213315,CA,id,hysets,,05DC012,
GRDC_4213320,CA,id,hysets,,05FF003,
GRDC_4213330,CA,id,hysets,,05CA011,
GRDC_4213340,CA,id,hysets,,05HD036,
GRDC_4213345,CA,id,hysets,,05DF003,
GRDC_4213350,CA,id,hysets,,05JB004,
GRDC_4213355,CA,id,hysets,,05RB003,
GRDC_4213360,CA,id,hysets,,05JC004,
GRDC_4213370,CA,id,hysets,,05JA003,
GRDC_4213390,CA,id,hysets,,05DD004,
GRDC_4213395,CA,id,hysets,,05FE002,
GRDC_4213420,CA,id,hysets,,05JH005,
GRDC_4213425,CA,id,hysets,,05JM010,
GRDC_4213430,CA,id,hysets,,05MH007,
GRDC_4213435,CA,id,hysets,,05SD003,
GRDC_4213450,CA,id,hysets,,05HG021,
GRDC_4213455,CA,id,hysets,,05FB002,
GRDC_4213460,CA,id,hysets,,05GG010,
GRDC_4213500,CA,id,hysets,,05MA022,
GRDC_4213510,CA,id,hysets,,05KH007,
GRDC_4213511,CA,id,hysets,,05KB003,
GRDC_4213530,CA,id,hysets,,05LE008,
GRDC_4213531,CA,id,hysets,,05LE006,
GRDC_4213540,CA,id,hysets,,05MD005,
GRDC_4213557,CA,id,hysets,,05MF001,
GRDC_4213560,CA,id,hysets,,05LC004,
GRDC_4213561,CA,id,hysets,,05CA004,
GRDC_4213564,CA,id,hysets,,05CA009,
GRDC_4213566,CA,id,hysets,,05LC001,
GRDC_4213572,CA,id,hysets,,05MC001,
GRDC_4213580,CA,id,hysets,,05MF008,
GRDC_4213601,CA,id,hysets,,05TD001,
GRDC_4213603,CA,id,hysets,,05LH005,
GRDC_4213605,CA,id,hysets,,05OA007,
GRDC_4213610,CA,id,hysets,,05LL014,
GRDC_4213635,CA,id,hysets,,05MA021,
GRDC_4213640,CA,id,hysets,,05DA007,
GRDC_4213660,CA,id,hysets,,05EF004,
GRDC_4213700,CA,id,hysets,,05TG002,
GRDC_4213715,CA,id,hysets,,05UF004,
GRDC_4213730,CA,id,hysets,,05UA003,
GRDC_4213765,CA,id,hysets,,05DD009,
GRDC_4213770,CA,id,hysets,,05SA002,
GRDC_4213780,CA,id,hysets,,05PH003,
GRDC_4213790,CA,id,hysets,,05OE004,
GRDC_4213810,CA,id,hysets,,05TG003,
GRDC_4213815,CA,id,hysets,,05LD001,
GRDC_4213825,CA,id,hysets,,05EB902,
GRDC_4213835,CA,id,hysets,,05DC006,
GRDC_4213840,CA,id,hysets,,05UH002,
GRDC_4213845,CA,id,hysets,,05UH001,
GRDC_4213850,CA,id,hysets,,05QE008,
GRDC_4213860,CA,id,hysets,,05EC005,
GRDC_4213865,CA,id,hysets,,05CE011,
GRDC_4213875,CA,id,hysets,,05DE007,
GRDC_4213880,CA,id,hysets,,05PB014,
GRDC_4213890,CA,id,hysets,,05PA006,
GRDC_4213910,CA,id,hysets,,05QA002,
GRDC_4213920,CA,id,hysets,,05DA010,
GRDC_4213930,CA,id,hysets,,05DF004,
GRDC_4213940,CA,id,hysets,,05AB005,
GRDC_4213945,CA,id,hysets,,05QC003,
GRDC_4213960,CA,id,hysets,,05EC002,
GRDC_4213970,CA,id,hysets,,05FA024,
GRDC_4214005,CA,id,hysets,,06OA007,
GRDC_4214010,CA,id,hysets,,06KC003,
GRDC_4214025,CA,id,hysets,,04AB001,
GRDC_4214050,CA,id,hysets,,06JC002,
GRDC_4214051,CA,id,hysets,,06MA006,
GRDC_4214070,CA,id,hysets,,06HB002,
GRDC_4214090,CA,id,hysets,,06LC001,
GRDC_4214091,CA,id,hysets,,06LA001,
GRDC_4214105,CA,id,hysets,,06GD001,
GRDC_4214200,CA,id,hysets,,06AB002,
GRDC_4214210,CA,id,hysets,,06AD006,
GRDC_4214220,CA,id,hysets,,06AD010,
GRDC_4214264,CA,id,hysets,,06CD002,
GRDC_4214265,CA,id,hysets,,06BB003,
GRDC_4214275,CA,id,hysets,,06FC001,
GRDC_4214280,CA,id,hysets,,06FB002,
GRDC_4214281,CA,id,hysets,,06DA002,
GRDC_4214286,CA,id,hysets,,06DA004,
GRDC_4214287,CA,id,hysets,,06DC001,
GRDC_4214290,CA,id,hysets,,06BD001,
GRDC_4214295,CA,id,hysets,,06BA002,
GRDC_4214297,CA,id,hysets,,06BB005,
GRDC_4214298,CA,id,hysets,,06AG002,
GRDC_4214300,CA,id,hysets,,06AG001,
GRDC_4214301,CA,id,hysets,,06AD001,
GRDC_4214305,CA,id,hysets,,06AB001,
GRDC_4214310,CA,id,hysets,,04AA004,
GRDC_4214320,CA,id,hysets,,06FD002,
GRDC_4214351,CA,id,hysets,,04AD002,
GRDC_4214410,CA,id,hysets,,04GB005,
GRDC_4214500,CA,id,hysets,,04JC002,
GRDC_4214505,CA,id,hysets,,04JD005,
GRDC_4214530,CA,id,hysets,,04LJ001,
GRDC_4214580,CA,id,hysets,,04JF001,
GRDC_4215010,CA,id,hysets,,08NL071,
GRDC_4215011,CA,id,hysets,,08NL024,
GRDC_4215040,CA,id,hysets,,08NL004,
GRDC_4215050,CA,id,hysets,,08NL038,
GRDC_4215051,CA,id,hysets,,08NL007,
GRDC_4215070,CA,id,hysets,,08NM174,
GRDC_4215090,CA,id,hysets,,08NM171,
GRDC_4215125,CA,id,hysets,,08NN002,
GRDC_4215130,CA,id,hysets,,08NN019,
GRDC_4215150,CA,id,hysets,,08NE077,
GRDC_4215160,CA,id,hysets,,08NE006,
GRDC_4215165,CA,id,hysets,,08NE008,
GRDC_4215180,CA,id,hysets,,08NN012,
GRDC_4215230,CA,id,hysets,,08NE074,
GRDC_4215250,CA,id,hysets,,08NJ160,
GRDC_4215260,CA,id,hysets,,08NJ013,
GRDC_4215270,CA,id,hysets,,08NH005,
GRDC_4215300,CA,id,hysets,,08NH032,
GRDC_4215335,CA,id,hysets,,08NJ026,
GRDC_4215340,CA,id,hysets,,08NH006,
GRDC_4215350,CA,id,hysets,,08NH130,
GRDC_4215430,CA,id,hysets,,08NH007,
GRDC_4215450,CA,id,hysets,,08NG077,
GRDC_4215460,CA,id,hysets,,08NG046,
GRDC_4215610,CA,id,hysets,,08NC004,
GRDC_4215650,CA,id,hysets,,08NB014,
GRDC_4215660,CA,id,hysets,,08NB005,
GRDC_4215670,CA,id,hysets,,08NA006,
GRDC_4215690,CA,id,hysets,,08NG051,
GRDC_4215706,CA,id,hysets,,08NG065,
GRDC_4215710,CA,id,hysets,,08NK002,
GRDC_4215750,CA,id,hysets,,08NF001,
GRDC_4215900,CA,id,hysets,,08NP001,
GRDC_4220100,CA,id,hysets,,11AE009,
GRDC_4220210,CA,id,hysets,,11AC025,
GRDC_4220410,CA,id,hysets,,11AB075,
GRDC_4231200,CA,id,hysets,,01AD002,
GRDC_4231250,CA,id,hysets,,01AD003,
GRDC_4231590,CA,id,hysets,,01AK001,
GRDC_4231650,CA,id,hysets,,01AL002,
GRDC_4231680,CA,id,hysets,,01AM001,
GRDC_4231800,CA,id,hysets,,01AP002,
GRDC_4232010,CA,id,hysets,,02AA001,
GRDC_4232030,CA,id,hysets,,02AB008,
GRDC_4232300,CA,id,hysets,,02AE001,
GRDC_4232600,CA,id,hysets,,02AC002,
GRDC_4232700,CA,id,hysets,,02BB003,
GRDC_4232900,CA,id,hysets,,02BF002,
GRDC_4234500,CA,id,hysets,,02DD013,
GRDC_4234550,CA,id,hysets,,02EA005,
GRDC_4234600,CA,id,hysets,,02EC002,
GRDC_4234650,CA,id,hysets,,02ED003,
GRDC_4234670,CA,id,hysets,,02FB007,
GRDC_4234720,CA,id,hysets,,02FC011,
GRDC_4234850,CA,id,hysets,,02FF007,
GRDC_4235190,CA,id,hysets,,02GG002,
GRDC_4235191,CA,id,hysets,,02GG003,
GRDC_4235200,CA,id,hysets,,02GG005,
GRDC_4235400,CA,id,hysets,,02GC010,
GRDC_4235490,CA,id,hysets,,02GA018,
GRDC_4235500,CA,id,hysets,,02GA010,
GRDC_4236050,CA,id,hysets,,02HA006,
GRDC_4236100,CA,id,hysets,,02HB004,
GRDC_4236300,CA,id,hysets,,02HC009,
GRDC_4236500,CA,id,hysets,,02HD009,
GRDC_4243141,CA,id,hysets,,02LD005,
GRDC_4243160,CA,id,hysets,,02MC001,
GRDC_4243220,CA,id,hysets,,02OA057,
GRDC_4243250,CA,id,hysets,,02OG026,
GRDC_4243280,CA,id,hysets,,02OE027,
GRDC_4243310,CA,id,hysets,,02NE011,
GRDC_4243320,CA,id,hysets,,02PJ007,
GRDC_4243340,CA,id,hysets,,02PL005,
GRDC_4244420,CA,id,hysets,,02RC011,
GRDC_4244440,CA,id,hysets,,02RH049,
GRDC_4244520,CA,id,hysets,,02QA002,
GRDC_4244550,CA,id,hysets,,03QC002,
GRDC_4244610,CA,id,hysets,,02XA003,
GRDC_4244710,CA,id,hysets,,02YA001,
GRDC_4244720,CA,id,hysets,,02YC001,
GRDC_4244730,CA,id,hysets,,02YL001,
GRDC_4244740,CA,id,hysets,,02YM001,
GRDC_4244750,CA,id,hysets,,02YK002,
GRDC_4244770,CA,id,hysets,,02YQ001,
GRDC_4244780,CA,id,hysets,,02ZF001,
GRDC_4244785,CA,id,hysets,,02ZG001,
GRDC_4244788,CA,id,hysets,,02ZH001,
GRDC_4244792,CA,id,hysets,,02ZM006,
GRDC_4244795,CA,id,hysets,,02ZK001,
GRDC_4244800,CA,id,hysets,,02WD001,
GRDC_4244830,CA,id,hysets,,01BF001,
GRDC_4244840,CA,id,hysets,,01BE001,
GRDC_4244850,CA,id,hysets,,01BC001,
GRDC_4244860,CA,id,hysets,,01BJ001,
GRDC_4244870,CA,id,hysets,,01BP001,
GRDC_4244880,CA,id,hysets,,01BO001,
GRDC_4244910,CA,id,hysets,,01FB003,
GRDC_4244915,CA,id,hysets,,01FB001,
GRDC_4244930,CA,id,hysets,,01DN004,
GRDC_4244960,CA,id,hysets,,01EO001,
GRDC_4244970,CA,id,hysets,,01DG003,
GRDC_4244980,CA,id,hysets,,01EG002,
GRDC_4244985,CA,id,hysets,,01EF001,
GRDC_4244995,CA,id,hysets,,01EC001,
GRDC_4245100,CA,id,hysets,,08DB001,
GRDC_4245210,CA,id,hysets,,08EG012,
GRDC_4245250,CA,id,hysets,,08EF001,
GRDC_4245280,CA,id,hysets,,08EE020,
GRDC_4245300,CA,id,hysets,,08OA002,
GRDC_4245550,CA,id,hysets,,08FA002,
GRDC_4245650,CA,id,hysets,,08GD004,
